Table Name,Field Name,Data Type,Category,Priority,Description,Business Purpose,Example Values,Constraints,Business Rules,Compliance Notes,Related Fields
Kit,completionPercent,Float,Other,low,"Numeric value for completion percent","Supports other operations by tracking completion percent for Kit entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
Kit,returnedAt,DateTime,Temporal,low,"Date and time for returned at","Supports other operations by tracking returned at for Kit entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL for audit fields","","",""
Kit,returnReason,String,Other,low,"Return reason information","Supports other operations by tracking return reason for Kit entities",""Example return reason"; "Sample return reason"; "Test return reason"","NOT NULL; UNIQUE","","",""
Kit,isVendorKit,Boolean,Status,low,"Boolean flag indicating is vendor kit status","Supports other operations by tracking is vendor kit for Kit entities","true; false","NOT NULL","","",""
Kit,vendorKitNumber,String,Other,low,"Vendor kit number information","Supports other operations by tracking vendor kit number for Kit entities",""Example vendor kit number"; "Sample vendor kit number"; "Test vendor kit number"","NOT NULL; UNIQUE","","",""
Kit,vendorReceivedAt,DateTime,Temporal,low,"Date and time for vendor received at","Supports other operations by tracking vendor received at for Kit entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL for audit fields","","",""
Kit,autoGenerated,Boolean,Status,low,"Boolean flag indicating auto generated status","Supports other operations by tracking auto generated for Kit entities","true; false","NOT NULL","","",""
Kit,generatedFromBOM,Boolean,Status,low,"Boolean flag indicating generated from b o m status","Supports other operations by tracking generated from b o m for Kit entities","true; false","NOT NULL","","",""
Kit,scrapFactor,Float,Other,low,"Numeric value for scrap factor","Supports other operations by tracking scrap factor for Kit entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
Kit,notes,String,Documentation,low,"Free-text description or notes","Provides detailed information and context for human understanding and documentation",""Precision machining of aerospace engine blade component"; "Quality inspection notes: Surface finish meets specification"","TEXT type; Optional; Max length: 4000 characters; NOT NULL; UNIQUE","","",""
SetupSheet,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
SetupSheet,createdAt,DateTime,Audit,critical,"Timestamp when the record was initially created","Audit trail for record creation, required for compliance and data integrity",""2024-10-30T10:00:00.000Z"; "2024-10-30T14:22:15.123Z"","NOT NULL; Default: CURRENT_TIMESTAMP; NOT NULL; NOT NULL for audit fields","","","updatedAt; createdBy"
SetupSheet,updatedAt,DateTime,Audit,critical,"Timestamp when the record was last modified","Tracks latest changes for audit trail and data synchronization",""2024-10-30T14:22:15.123Z"; "2024-10-30T16:45:30.456Z"","NOT NULL; Default: CURRENT_TIMESTAMP ON UPDATE; NOT NULL; NOT NULL for audit fields","","","createdAt; updatedBy"
SetupSheet,status,WorkInstructionStatus,Status,high,"Current operational status of the entity","Tracks entity state for workflow management and business process control",""ACTIVE"; "INACTIVE"; "PENDING"; "COMPLETED"; "CANCELLED"","NOT NULL; Must be valid enum value; Default: ACTIVE; NOT NULL","","","statusChangedAt; statusChangedBy"
SetupSheet,equipmentId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,operationId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,partId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,workCenterId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,parentVersionId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,approvalWorkflowId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,approvedById,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,createdById,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,updatedById,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SetupSheet,executions,SetupExecution,Other,high,"Reference to SetupExecution entity","Establishes relationship with SetupExecution for other operations",""setupexecution-001"; "setupexecution-123"","NOT NULL","","",""
SetupSheet,approvedBy,User,Other,high,"Reference to User entity","Establishes relationship with User for other operations",""user-001"; "user-123"","","","",""
SetupSheet,createdBy,User,Other,high,"Reference to User entity","Establishes relationship with User for other operations",""user-001"; "user-123"","NOT NULL","","",""
SetupSheet,parentVersion,SetupSheet,Other,high,"Reference to SetupSheet entity","Establishes relationship with SetupSheet for other operations",""setupsheet-001"; "setupsheet-123"","","","",""
SetupSheet,childVersions,SetupSheet,Other,high,"Reference to SetupSheet entity","Establishes relationship with SetupSheet for other operations",""setupsheet-001"; "setupsheet-123"","NOT NULL","","",""
SetupSheet,updatedBy,User,Other,high,"Reference to User entity","Establishes relationship with User for other operations",""user-001"; "user-123"","NOT NULL","","",""
SetupSheet,steps,SetupStep,Other,high,"Reference to SetupStep entity","Establishes relationship with SetupStep for other operations",""setupstep-001"; "setupstep-123"","NOT NULL","","",""
SetupSheet,toolList,SetupTool,Other,high,"Reference to SetupTool entity","Establishes relationship with SetupTool for other operations",""setuptool-001"; "setuptool-123"","NOT NULL","","",""
SetupSheet,effectiveDate,DateTime,Temporal,medium,"Date value for scheduling or tracking","Manages scheduling, deadlines, and temporal business rules",""2024-10-30T10:00:00Z"; "2024-11-15T17:00:00Z"","DateTime format; Must be valid date; NOT NULL for audit fields","","","timeZone; calendar"
SetupSheet,supersededDate,DateTime,Temporal,medium,"Date value for scheduling or tracking","Manages scheduling, deadlines, and temporal business rules",""2024-10-30T10:00:00Z"; "2024-11-15T17:00:00Z"","DateTime format; Must be valid date; NOT NULL for audit fields","","","timeZone; calendar"
SetupSheet,isActive,Boolean,Status,medium,"Boolean flag indicating if the record is currently active","Simple active/inactive toggle for enabling/disabling entities in business processes","true; false","NOT NULL; Default: true; NOT NULL","","",""
SetupSheet,documentNumber,String,Other,low,"Document number information","Supports other operations by tracking document number for SetupSheet entities",""Example document number"; "Sample document number"; "Test document number"","NOT NULL; UNIQUE","","",""
SetupSheet,title,String,Other,low,"Title information","Supports other operations by tracking title for SetupSheet entities",""Example title"; "Sample title"; "Test title"","NOT NULL; UNIQUE","","",""
SetupSheet,description,String,Documentation,low,"Free-text description or notes","Provides detailed information and context for human understanding and documentation",""Precision machining of aerospace engine blade component"; "Quality inspection notes: Surface finish meets specification"","TEXT type; Optional; Max length: 4000 characters; NOT NULL; UNIQUE","","",""
SetupSheet,version,String,Other,low,"Version information","Supports other operations by tracking version for SetupSheet entities",""Example version"; "Sample version"; "Test version"","NOT NULL; UNIQUE","","",""
SetupSheet,ecoNumber,String,Other,low,"Eco number information","Supports other operations by tracking eco number for SetupSheet entities",""Example eco number"; "Sample eco number"; "Test eco number"","NOT NULL; UNIQUE","","",""
SetupSheet,estimatedSetupTime,Int,Other,low,"Numeric value for estimated setup time","Supports other operations by tracking estimated setup time for SetupSheet entities","1; 10; 100","","","",""
SetupSheet,safetyChecklist,Json,Other,low,"Safety checklist information","Supports other operations by tracking safety checklist for SetupSheet entities",""Example safety checklist"; "Sample safety checklist"; "Test safety checklist"","","","",""
SetupSheet,requiredPPE,String,Other,low,"Required p p e information","Supports other operations by tracking required p p e for SetupSheet entities",""Example required p p e"; "Sample required p p e"; "Test required p p e"","NOT NULL; UNIQUE","","",""
SetupSheet,imageUrls,String,Other,low,"Image urls information","Supports other operations by tracking image urls for SetupSheet entities",""Example image urls"; "Sample image urls"; "Test image urls"","NOT NULL; UNIQUE","","",""
SetupSheet,videoUrls,String,Other,low,"Video urls information","Supports other operations by tracking video urls for SetupSheet entities",""Example video urls"; "Sample video urls"; "Test video urls"","NOT NULL; UNIQUE","","",""
